"filename","nucleus ID","eccentricity","num of G probes","num of R probes","num of Y probes","X center of mass","Y center of mass","area of nucleus","perimeter of nucleus","radius of nucleus"
"tile_x=6_y=2_c=1.jpg.png",1,0,0,0,0,322,1,1,1,0
"tile_x=6_y=2_c=1.jpg.png",2,0.906426027096179,1,3,0,426.969208705922,35.3992745064957,11854,497,65.4593712415055
"tile_x=6_y=2_c=1.jpg.png",3,0.829300726340409,4,0,0,873.491919191919,71.7901683501683,14850,476,70.9698270076449
"tile_x=6_y=2_c=1.jpg.png",4,0.63336602372878,0,0,1,1042.51519407061,68.5917690657304,25635,632,92.1295368788607
"tile_x=6_y=2_c=1.jpg.png",5,0.903644702133517,0,0,0,1370.60335621663,17.6094584286804,2622,217,30.902340513093
"tile_x=6_y=2_c=1.jpg.png",6,0.827806221040758,0,0,0,1447.37909836066,22.5577868852459,2440,239,29.3547812227016
"tile_x=6_y=2_c=1.jpg.png",7,0.923014969104419,0,0,0,2028.08136363636,22.2095454545455,4400,326,41.0167193579656
"tile_x=6_y=2_c=1.jpg.png",8,0.444237510933841,1,0,0,2013.32066905615,92.9018717642374,12555,416,63.5577467853578
"tile_x=6_y=2_c=1.jpg.png",9,0.411947647844709,0,0,0,1502.20581072662,118.068074984425,17657,472,75.02520900909
"tile_x=6_y=2_c=1.jpg.png",10,0.81777419131551,5,3,0,383.24612240796,144.819101537637,29851,681,99.8804686494081
"tile_x=6_y=2_c=1.jpg.png",11,0.796957521213732,0,0,0,1823.7757809157,102.142490372272,2337,235,29.3350763673905
"tile_x=6_y=2_c=1.jpg.png",12,0.596638457242936,0,0,0,556.0785077951,111.47271714922,5388,341,42.2658954360306
"tile_x=6_y=2_c=1.jpg.png",13,0.666948492847944,1,3,0,1912.02408211607,150.818239242006,12665,443,64.2423192099316
"tile_x=6_y=2_c=1.jpg.png",14,0.786913000227204,1,3,0,189.346408244885,169.073450238425,13002,373,65.7289381925926
