"filename","nucleus ID","eccentricity","num of G probes","num of R probes","num of Y probes","X center of mass","Y center of mass","area of nucleus","perimeter of nucleus","radius of nucleus"
"tile_x=3_y=2_c=1.jpg.png",1,0.885496801110333,0,0,0,522.273389855719,89.6174326937379,6723,297,49.4466794311084
"tile_x=3_y=2_c=1.jpg.png",2,0.69984658078943,0,1,0,815.258542319749,125.301802507837,12760,413,63.449061877126
"tile_x=3_y=2_c=1.jpg.png",3,0.788691587770723,0,1,0,942.166132906325,135.935548438751,2498,294,32.5485586227941
"tile_x=3_y=2_c=1.jpg.png",4,0.849904352079043,0,1,0,660.08413926499,132.189877498388,3102,274,33.0718721511701
"tile_x=3_y=2_c=1.jpg.png",5,0.649714321547429,0,0,0,471.517027094208,163.992542878449,4023,255,37.2419811713493
"tile_x=3_y=2_c=1.jpg.png",6,0.85821078015378,0,2,2,991.617453069508,221.262912227296,19710,607,83.5310614875695
"tile_x=3_y=2_c=1.jpg.png",7,0.735224156492378,0,1,0,1122.81449199948,218.207232990764,7687,414,51.1425702769487
"tile_x=3_y=2_c=1.jpg.png",8,0.805824199297113,0,0,0,628.572358941848,249.961904213014,17351,627,80.7288380322376
"tile_x=3_y=2_c=1.jpg.png",9,0.83327843249888,0,0,0,410.460040983607,185.737704918033,976,135,18.7264371816863
"tile_x=3_y=2_c=1.jpg.png",10,1,0,0,0,436,176.5,2,2,0.5
"tile_x=3_y=2_c=1.jpg.png",11,0.402173740593149,0,1,0,813.146487006737,230.486814244466,5195,334,41.5967314854241
"tile_x=3_y=2_c=1.jpg.png",12,0.732009392403089,0,0,0,1063.02410967539,278.705483769303,6346,354,46.038837333077
"tile_x=3_y=2_c=1.jpg.png",13,0.899053026402851,0,0,0,523.013562288089,292.783440883736,9143,491,62.5566856611748
"tile_x=3_y=2_c=1.jpg.png",14,0.640122721465635,0,0,0,1188.88059701493,254.605970149254,335,95,11.1887795736169
"tile_x=3_y=2_c=1.jpg.png",15,0.859373364625845,0,0,0,1214.8752876208,292.989875747814,2173,178,26.8292620774504
"tile_x=3_y=2_c=1.jpg.png",16,0.578394129451628,0,1,0,968.008253094911,332.37909215956,3635,286,36.5822034819715
"tile_x=3_y=2_c=1.jpg.png",17,0,0,0,0,900,313,1,1,0
"tile_x=3_y=2_c=1.jpg.png",18,0.847067890986959,0,0,0,885.100380228137,366.590114068441,3945,267,37.5740259542921
"tile_x=3_y=2_c=1.jpg.png",19,0.770638764368223,0,1,0,1098.95518054799,373.602250045364,5511,283,42.6115412714823
"tile_x=3_y=2_c=1.jpg.png",20,0.692227666876175,0,0,0,930.818143986683,373.955472326259,2403,191,27.5829064067106
"tile_x=3_y=2_c=1.jpg.png",21,0.560410966645462,3,0,2,665.060986321998,488.25749780399,23907,765,93.8585830780346
"tile_x=3_y=2_c=1.jpg.png",22,0.665054211277145,0,0,0,992.966850828729,383.99861878453,1448,197,21.3982009236173
"tile_x=3_y=2_c=1.jpg.png",23,0.343384299538974,0,0,0,751.795656108597,433.250497737557,5525,355,43.3344821193454
"tile_x=3_y=2_c=1.jpg.png",24,0.671759421562124,0,0,0,814.535724962631,424.530941704036,3345,226,32.2252844947642
"tile_x=3_y=2_c=1.jpg.png",25,0.729844649466735,0,0,0,954.779525131052,424.416897934012,3243,235,32.9565583200271
"tile_x=3_y=2_c=1.jpg.png",26,0.901252481905618,0,1,2,848.225871145651,491.552101612768,11967,438,65.4136178139424
"tile_x=3_y=2_c=1.jpg.png",27,0,0,0,0,917,412,1,1,0
"tile_x=3_y=2_c=1.jpg.png",28,0,0,0,0,916,413,1,1,0
"tile_x=3_y=2_c=1.jpg.png",29,0.888849632040752,0,0,0,966.94764085208,479.036034242485,5023,356,44.1071238795489
"tile_x=3_y=2_c=1.jpg.png",30,0.596290349812748,2,3,1,1084.51557120501,515.95172143975,12780,409,63.8697661993692
"tile_x=3_y=2_c=1.jpg.png",31,0.673506299524502,0,0,0,1168.81288981289,568.006756756757,1924,220,25.233454000963
"tile_x=3_y=2_c=1.jpg.png",32,0.717093556967809,4,3,2,703.360687279073,640.636538547586,22349,608,84.7421054988092
"tile_x=3_y=2_c=1.jpg.png",33,0,0,0,0,764,564,1,1,0
"tile_x=3_y=2_c=1.jpg.png",34,0.875350544237091,0,0,0,465.214893617021,770.984397163121,2820,216,31.5651323031709
"tile_x=3_y=2_c=1.jpg.png",35,0.576911544127216,0,2,0,790.61293272371,815.986414108426,7655,378,51.8768195628355
"tile_x=3_y=2_c=1.jpg.png",36,0.843324577272959,0,0,1,278.894698384347,850.703418040107,12317,444,64.6080533454821
"tile_x=3_y=2_c=1.jpg.png",37,0,0,0,0,510,797,1,1,0
"tile_x=3_y=2_c=1.jpg.png",38,0.820737774582443,0,0,1,547.460571948377,900.273636932174,17589,488,76.5491870272505
"tile_x=3_y=2_c=1.jpg.png",39,0,0,0,0,511,798,1,1,0
"tile_x=3_y=2_c=1.jpg.png",40,0,0,0,0,512,799,1,1,0
"tile_x=3_y=2_c=1.jpg.png",41,1,0,0,0,513.5,800,2,2,0.5
"tile_x=3_y=2_c=1.jpg.png",42,0.115255655930454,0,3,0,858.607288550449,870.144139243949,7354,295,48.1956243638371
"tile_x=3_y=2_c=1.jpg.png",43,0,0,0,0,843,919,1,1,0
"tile_x=3_y=2_c=1.jpg.png",44,0,0,0,0,844,920,1,1,0
"tile_x=3_y=2_c=1.jpg.png",45,0.897477605913489,0,0,0,850.24765729585,946.500669344043,747,127,16.7950977462564
"tile_x=3_y=2_c=1.jpg.png",46,0.881551263490289,0,0,0,621.365294552625,1030.4197683017,4057,269,38.7917093347524
"tile_x=3_y=2_c=1.jpg.png",47,0.628085734556898,0,0,0,683.276401564537,989.435462842242,767,126,16.0785729915048
"tile_x=3_y=2_c=1.jpg.png",48,0.817501688388619,1,3,2,225.209330143541,1075.02812934095,25916,622,92.5477979978068
"tile_x=3_y=2_c=1.jpg.png",49,0.668680404151152,0,1,0,735.408760484623,1123.80857409133,16095,480,74.4968453173517
"tile_x=3_y=2_c=1.jpg.png",50,0.606343689128632,0,1,4,414.849919932796,1197.37345444045,38093,675,109.888710869177
"tile_x=3_y=2_c=1.jpg.png",51,0.739966374152834,0,2,1,259.32769121813,1177.20991501416,14120,533,71.4092475966722
"tile_x=3_y=2_c=1.jpg.png",52,0.648619068359377,2,0,2,195.398401763571,1287.3165610361,18145,576,77.042047553978
"tile_x=3_y=2_c=1.jpg.png",53,0.848498652219706,0,0,0,881.497901678657,1259.27038369305,3336,210,33.5358392406402
"tile_x=3_y=2_c=1.jpg.png",54,0.499217938198284,1,0,0,790.169395017794,1305.04163701068,2810,185,29.6252711352385
"tile_x=3_y=2_c=1.jpg.png",55,0.711165906760457,0,0,0,842.535333978703,1307.12971926428,1033,187,19.1671093224614
"tile_x=3_y=2_c=1.jpg.png",56,0.687963033349956,0,2,0,529.98705288567,1360.78297125302,13671,471,65.956553461407
"tile_x=3_y=2_c=1.jpg.png",57,0.770838166691784,0,0,0,815.488769092543,1348.69811320755,1113,132,19.0781550883023
"tile_x=3_y=2_c=1.jpg.png",58,0.566338542189118,0,0,0,855.630078403421,1360.93513898788,1403,131,20.8992961381183
"tile_x=3_y=2_c=1.jpg.png",59,0.691059209652485,0,2,0,432.067565879855,1401.13475708755,8007,327,50.9045415838061
"tile_x=3_y=2_c=1.jpg.png",60,0.578474231627887,2,4,3,247.414638917143,1505.18832642203,25562,514,89.972204033566
"tile_x=3_y=2_c=1.jpg.png",61,0.854551037015173,1,2,1,475.593961799137,1472.14838775929,9738,374,56.8118606694236
"tile_x=3_y=2_c=1.jpg.png",62,0.612885351481538,0,1,2,888.872101194659,1488.41321152495,4269,276,36.9529936856527
"tile_x=3_y=2_c=1.jpg.png",63,0.659347507457365,0,3,0,821.902399602139,1536.10717394007,8043,343,50.9528824739214
"tile_x=3_y=2_c=1.jpg.png",64,0.772670319737438,2,1,0,493.756368689208,1564.98911533117,4318,319,39.4094124481576
"tile_x=3_y=2_c=1.jpg.png",65,0,0,0,0,488,1512,1,1,0
"tile_x=3_y=2_c=1.jpg.png",66,0.349095666048226,1,1,1,851.019245723173,1620.5250777605,5144,324,40.1542636307631
"tile_x=3_y=2_c=1.jpg.png",67,0.841915848670511,0,2,0,552.532537960954,1647.34692697035,13830,516,70.8450380746083
"tile_x=3_y=2_c=1.jpg.png",68,0.70771103228203,0,0,0,919.030176899063,1613.95629552549,961,161,18.4164834165277
"tile_x=3_y=2_c=1.jpg.png",69,0.875491797126964,0,0,0,133.772106824926,1697.63323442136,1685,157,24.2182345771243
"tile_x=3_y=2_c=1.jpg.png",70,0.960958473202455,0,0,0,189.932835820896,1729.9776119403,134,56,7.32338050056181
"tile_x=3_y=2_c=1.jpg.png",71,0.842772935304121,2,1,0,160.956157396162,1795.06558173427,8234,415,53.887497696047
"tile_x=3_y=2_c=1.jpg.png",72,1,0,0,0,190,1743.5,2,2,0.5
"tile_x=3_y=2_c=1.jpg.png",73,0.501227089907667,2,3,3,717.324836629593,1890.64499935085,23107,720,88.849449870907
"tile_x=3_y=2_c=1.jpg.png",74,0.495632331210269,3,3,4,424.181729186134,1862.68517776888,22473,563,83.6968972381781
