"filename","nucleus ID","eccentricity","num of G probes","num of R probes","num of Y probes","X center of mass","Y center of mass","area of nucleus","perimeter of nucleus","radius of nucleus"
"tile_x=4_y=3_c=1.jpg.png",1,0.419878898000702,1,2,0,2122.54357037583,72.3051768607222,10856,371,58.5722115616237
"tile_x=4_y=3_c=1.jpg.png",2,0.825120340940749,1,0,1,2377.57949096274,72.347227345383,8133,331,51.8115881609829
"tile_x=4_y=3_c=1.jpg.png",3,0.656804827816653,2,2,1,2034.27678723043,68.7425708948888,5889,357,43.5628083239926
"tile_x=4_y=3_c=1.jpg.png",4,0.587934140495515,0,0,2,877.572043010753,94.2375913978495,11625,375,61.1746790274028
"tile_x=4_y=3_c=1.jpg.png",5,0.598021353378617,0,0,0,979.374233128834,89.4511758691207,7824,311,49.8988947059778
"tile_x=4_y=3_c=1.jpg.png",6,0.607573491493159,0,0,0,1972.43255196816,69.5435647943388,2261,191,26.3928438409011
"tile_x=4_y=3_c=1.jpg.png",7,0.764310505572532,0,0,0,204.163346613546,103.947321823816,9036,387,53.8920512939325
"tile_x=4_y=3_c=1.jpg.png",8,0.704110714869149,0,2,1,1857.27427118336,164.395967668695,22022,515,83.8842818185783
"tile_x=4_y=3_c=1.jpg.png",9,1,0,0,0,1864.5,61,2,2,0.5
"tile_x=4_y=3_c=1.jpg.png",10,0.820671043266655,0,1,0,1944.91192888154,113.265867273103,4837,356,43.50884168126
"tile_x=4_y=3_c=1.jpg.png",11,0.557393250201406,0,0,2,748.131845255306,158.199271381484,17293,450,74.034394348377
"tile_x=4_y=3_c=1.jpg.png",12,0.843546381848673,0,1,0,2321.22842732691,178.590921595598,10905,373,59.2790646885691
"tile_x=4_y=3_c=1.jpg.png",13,0.865823533101151,0,1,1,1512.2724088973,230.621296734501,10565,484,60.6944990757114
"tile_x=4_y=3_c=1.jpg.png",14,0.740705040313299,0,1,1,405.871077184054,196.656827820187,11790,368,61.5952805623084
"tile_x=4_y=3_c=1.jpg.png",15,0.591643623924535,0,4,1,234.155811396417,226.953883966108,15461,422,70.3565981346123
"tile_x=4_y=3_c=1.jpg.png",16,0.851558786456069,0,0,0,1358.9774952919,238.584086629002,10620,374,59.9387219133176
"tile_x=4_y=3_c=1.jpg.png",17,0.783377450827938,1,2,1,1688.4076695802,283.004862735443,16246,529,72.3156222270303
"tile_x=4_y=3_c=1.jpg.png",18,0.835340811101293,0,2,0,1586.5591491209,303.938209970335,13821,458,67.3269596337677
"tile_x=4_y=3_c=1.jpg.png",19,0,0,0,0,1575,223,1,1,0
"tile_x=4_y=3_c=1.jpg.png",20,0.788488310427033,3,16,7,544.161585781396,393.447348095917,110053,1234,189.823932532008
"tile_x=4_y=3_c=1.jpg.png",21,0.892327850632951,0,0,0,1389.5097151983,391.798065832668,11271,441,63.3449107255895
"tile_x=4_y=3_c=1.jpg.png",22,0.313978933234279,0,3,0,227.952889619282,371.579475942664,10953,358,58.5511150226453
"tile_x=4_y=3_c=1.jpg.png",23,0.809004154055964,0,0,1,1924.33120510774,354.659483905294,3759,333,37.4785779445656
"tile_x=4_y=3_c=1.jpg.png",24,0.771657492599111,0,1,1,1982.25693327974,393.507033762058,9952,419,56.1458948848252
"tile_x=4_y=3_c=1.jpg.png",25,0.629118179503157,0,1,0,2346.45644885825,394.794800430135,15809,433,70.5180375622265
"tile_x=4_y=3_c=1.jpg.png",26,0.785119161068526,0,2,2,1019.27954070981,406.35866388309,14370,423,68.9468971112469
"tile_x=4_y=3_c=1.jpg.png",27,0,0,0,0,1523,329,1,1,0
"tile_x=4_y=3_c=1.jpg.png",28,0.840125162427528,0,0,0,1700.79331941545,380.202505219207,479,115,13.1166089669902
"tile_x=4_y=3_c=1.jpg.png",29,0,0,0,0,1709,362,1,1,0
"tile_x=4_y=3_c=1.jpg.png",30,0,0,0,0,1711,364,1,1,0
"tile_x=4_y=3_c=1.jpg.png",31,0.650960309587857,1,3,1,2152.33661338945,466.407371594335,17581,477,75.4398880433767
"tile_x=4_y=3_c=1.jpg.png",32,0.486760842273934,0,2,0,1651.05529063024,456.851269493491,7759,455,52.983246913483
"tile_x=4_y=3_c=1.jpg.png",33,0.622859423531707,0,1,1,2428.09367460796,547.559031966224,26528,616,92.8236737504696
"tile_x=4_y=3_c=1.jpg.png",34,0.484565562242359,3,3,1,767.886612542909,550.974118672697,18353,538,76.3134307638871
"tile_x=4_y=3_c=1.jpg.png",35,0.3880846746739,0,0,0,2019.08197112516,504.180527383367,8381,388,52.0108134773969
"tile_x=4_y=3_c=1.jpg.png",36,0.634840618879837,2,4,1,1647.14841261992,618.115201265948,50555,977,129.266060551921
"tile_x=4_y=3_c=1.jpg.png",37,0,0,0,0,1570,472,1,1,0
"tile_x=4_y=3_c=1.jpg.png",38,0.84600701031839,0,1,0,2532.98059926708,577.488036214701,4639,375,42.6585411927959
"tile_x=4_y=3_c=1.jpg.png",39,0.818352930984757,0,0,0,2278.55086539659,532.832773004607,8031,438,54.0191977912264
"tile_x=4_y=3_c=1.jpg.png",40,0,0,0,0,2207,517,1,1,0
"tile_x=4_y=3_c=1.jpg.png",41,0.52504392983689,0,0,0,447.024415507547,567.729801716484,6758,431,52.8698520272483
"tile_x=4_y=3_c=1.jpg.png",42,0.699970300544865,0,3,0,2061.4400296673,599.21879635516,9438,406,56.650283215727
"tile_x=4_y=3_c=1.jpg.png",43,0.788599769612738,0,2,0,376.233102434929,614.662993282956,9528,434,56.5840542300087
"tile_x=4_y=3_c=1.jpg.png",44,0.490351408226489,0,1,1,710.35558420035,661.153208728478,10861,366,58.3230443965825
"tile_x=4_y=3_c=1.jpg.png",45,0.552521965109759,0,0,1,288.887589092036,674.261233343663,12908,519,63.9608503533856
"tile_x=4_y=3_c=1.jpg.png",46,0.824881481081348,0,1,0,44.5741405082212,704.777428998505,13380,448,67.2460694798666
"tile_x=4_y=3_c=1.jpg.png",47,0.726756648434245,1,1,0,586.870373713667,649.339230908106,5539,281,42.2891140513611
"tile_x=4_y=3_c=1.jpg.png",48,0.858538046328829,0,0,0,500.692521545733,657.201000834028,3597,281,35.6352511666273
"tile_x=4_y=3_c=1.jpg.png",49,0.729952583445581,0,1,0,2251.45585052662,697.953325638436,13862,504,67.6641435914085
"tile_x=4_y=3_c=1.jpg.png",50,0.804603596089212,0,0,0,214.446224256293,667.553775743707,437,101,12.7532444656732
"tile_x=4_y=3_c=1.jpg.png",51,0.915608450632829,0,0,2,1320.01946373768,743.270311742853,12382,390,66.6884899436511
"tile_x=4_y=3_c=1.jpg.png",52,0.748468052550178,0,0,0,1792.95277777778,670.236111111111,360,79,10.7276967631848
"tile_x=4_y=3_c=1.jpg.png",53,0,0,0,0,233,666,1,1,0
"tile_x=4_y=3_c=1.jpg.png",54,0.752257555694426,1,0,0,588.306332236842,719.14453125,4864,320,41.9685195155499
"tile_x=4_y=3_c=1.jpg.png",55,0.829761065004695,0,0,0,503.060431654676,715.858033573141,2085,226,27.3854344973368
"tile_x=4_y=3_c=1.jpg.png",56,0,0,0,0,511,689,1,1,0
"tile_x=4_y=3_c=1.jpg.png",57,0,0,0,0,461,696,1,1,0
"tile_x=4_y=3_c=1.jpg.png",58,0.406743798697912,0,4,0,2350.81988817891,783.043758557736,17528,563,75.6839847173915
"tile_x=4_y=3_c=1.jpg.png",59,0.816496581070305,0,0,0,462.333333333333,697.666666666667,3,3,0.654038835263632
"tile_x=4_y=3_c=1.jpg.png",60,0,0,0,0,478,697,1,1,0
"tile_x=4_y=3_c=1.jpg.png",61,0.783006025393702,0,1,0,2527.69036519037,775.702797202797,7722,418,51.8077879314251
"tile_x=4_y=3_c=1.jpg.png",62,0.892142796022982,0,1,1,888.162423673086,847.008924377642,10645,397,60.429824613041
"tile_x=4_y=3_c=1.jpg.png",63,0.852709998283188,0,0,0,34.0297239915074,834.920137187653,6123,370,48.9764065432605
"tile_x=4_y=3_c=1.jpg.png",64,0.718277262051957,4,4,1,2452.03059812686,883.701309067688,18792,529,78.1167485267041
"tile_x=4_y=3_c=1.jpg.png",65,0,0,0,0,2504,837,1,1,0
"tile_x=4_y=3_c=1.jpg.png",66,0.546459785662599,2,2,0,1728.13861955629,954.763681183238,12170,356,62.1555283113723
"tile_x=4_y=3_c=1.jpg.png",67,0.538620488472197,0,0,0,2076.58301559792,943.129809358752,5770,271,42.3585491008465
"tile_x=4_y=3_c=1.jpg.png",68,0.596287413518326,0,3,0,2418.44891013694,1009.36228830727,12341,418,62.023221128142
"tile_x=4_y=3_c=1.jpg.png",69,0.952187525523091,0,0,1,2173.21924577373,1019.88400520156,7690,360,56.1731771202386
"tile_x=4_y=3_c=1.jpg.png",70,0.777029377775862,1,0,0,892.565338821108,1028.03895340291,13606,440,68.2101744052378
"tile_x=4_y=3_c=1.jpg.png",71,0.862511261343565,0,4,2,798.068112315819,1094.22693514437,25179,589,91.0610872811859
"tile_x=4_y=3_c=1.jpg.png",72,0.804056486092493,1,0,1,483.8657291466,1006.77923328838,5191,308,41.4754284155475
"tile_x=4_y=3_c=1.jpg.png",73,0.792298811788488,2,3,0,972.721258590864,1114.02244144186,21389,589,84.1643774163918
"tile_x=4_y=3_c=1.jpg.png",74,0.769940496644016,0,1,1,451.052944087086,1089.98688767937,8084,354,51.9980035176163
"tile_x=4_y=3_c=1.jpg.png",75,0.650703072591802,0,0,0,388.434606358012,1123.30189886921,4687,273,38.2800196701341
"tile_x=4_y=3_c=1.jpg.png",76,0.669433768612411,5,3,3,1041.62128810012,1238.83983778834,22933,724,85.7328721119106
"tile_x=4_y=3_c=1.jpg.png",77,0.776741090025045,2,2,2,279.383028814167,1207.37033625058,19539,602,81.6906832867929
"tile_x=4_y=3_c=1.jpg.png",78,0.724345257727149,0,1,0,466.312391681109,1193.51848642403,6924,360,47.0612507101952
"tile_x=4_y=3_c=1.jpg.png",79,0,0,0,0,325,1140,1,1,0
"tile_x=4_y=3_c=1.jpg.png",80,0.731673167161006,1,0,0,384.837977767626,1192.43688137658,6567,368,47.4690648847138
"tile_x=4_y=3_c=1.jpg.png",81,0.822359265249033,0,0,0,140.829787234043,1156.20212765957,282,63,9.36849955048937
"tile_x=4_y=3_c=1.jpg.png",82,0,0,0,0,865,1162,1,1,0
"tile_x=4_y=3_c=1.jpg.png",83,0.772448081999145,0,1,0,1935.10241033329,1252.0693114981,8671,345,53.1995817713494
"tile_x=4_y=3_c=1.jpg.png",84,1,0,0,0,965,1198.5,2,2,0.5
"tile_x=4_y=3_c=1.jpg.png",85,0,0,0,0,966,1200,1,1,0
"tile_x=4_y=3_c=1.jpg.png",86,0.819513702034719,0,1,0,1999.20528455285,1268.8859530262,4428,294,39.6770867810088
"tile_x=4_y=3_c=1.jpg.png",87,0.850328012390562,1,1,3,2218.52431631416,1305.4133773407,14846,505,71.6906830838988
"tile_x=4_y=3_c=1.jpg.png",88,0,0,0,0,220,1247,1,1,0
"tile_x=4_y=3_c=1.jpg.png",89,0,0,0,0,221,1248,1,1,0
"tile_x=4_y=3_c=1.jpg.png",90,0.697015388066657,0,0,0,243.530577088717,1275.10163652024,1161,196,21.0232699053027
"tile_x=4_y=3_c=1.jpg.png",91,0.794867677379263,0,1,0,2348.80986467423,1363.11557552641,19139,501,80.2296694214786
"tile_x=4_y=3_c=1.jpg.png",92,0.671140245818369,2,3,1,346.087596142107,1361.51532169454,16382,519,73.4025060943263
"tile_x=4_y=3_c=1.jpg.png",93,0.558798443017254,0,0,0,2020.65147119768,1346.47188838237,7239,313,48.357677987765
"tile_x=4_y=3_c=1.jpg.png",94,0.724328023906121,2,1,1,1531.50594315245,1363.9511627907,11610,429,61.5303882739898
"tile_x=4_y=3_c=1.jpg.png",95,0,0,0,0,273,1304,1,1,0
"tile_x=4_y=3_c=1.jpg.png",96,0.763427438514541,1,0,1,1605.57567211882,1406.98063545779,10638,354,59.0099114674672
"tile_x=4_y=3_c=1.jpg.png",97,0.825648008265688,5,2,1,1415.21255236442,1429.85968222818,26497,627,94.3120274684214
"tile_x=4_y=3_c=1.jpg.png",98,0,0,0,0,1460,1356,1,1,0
"tile_x=4_y=3_c=1.jpg.png",99,0.721915046265299,0,0,0,562.260559190958,1380.07971445568,1681,229,24.8653588207747
"tile_x=4_y=3_c=1.jpg.png",100,0.900886667444661,1,1,1,517.734126141431,1442.05797409216,4709,281,41.1953917686664
"tile_x=4_y=3_c=1.jpg.png",101,0.548274926355797,4,4,1,818.160126455239,1454.26791449217,19928,611,79.7383433858338
"tile_x=4_y=3_c=1.jpg.png",102,0.883186686660133,0,1,1,564.374945533769,1475.50980392157,4590,284,41.0035342894081
"tile_x=4_y=3_c=1.jpg.png",103,0.830450493907153,4,1,0,1648.48816686723,1511.9273465704,19944,656,85.1169959435098
"tile_x=4_y=3_c=1.jpg.png",104,0.784995454015642,4,1,1,1339.16587157513,1521.75459112593,23687,665,90.7368831727784
"tile_x=4_y=3_c=1.jpg.png",105,0.874962392486853,0,0,0,305.599605522682,1531.20562130178,10140,372,58.2788431916445
"tile_x=4_y=3_c=1.jpg.png",106,0.739875130821936,0,1,0,1719.76966226481,1567.24833469674,8557,460,51.9129054620527
"tile_x=4_y=3_c=1.jpg.png",107,0.717222802181981,1,0,0,513.31544011544,1544.0253968254,3465,290,34.7454420205709
"tile_x=4_y=3_c=1.jpg.png",108,0.430423889027064,1,4,0,862.893258798624,1611.63439401958,30232,635,98.451099442277
