"filename","nucleus ID","eccentricity","num of G probes","num of R probes","num of Y probes","X center of mass","Y center of mass","area of nucleus","perimeter of nucleus","radius of nucleus"
"tile_x=4_y=1_c=1.jpg.png",1,0.780171978269036,0,2,0,405.529606446507,46.735448593424,13899,688,73.13659080088
"tile_x=4_y=1_c=1.jpg.png",2,0.711303404913226,2,8,3,603.315373758211,109.530372943923,36842,907,110.779492460148
"tile_x=4_y=1_c=1.jpg.png",3,0.896683814791154,2,3,1,1010.85797354267,29.5554586422445,6879,399,50.3708170768644
"tile_x=4_y=1_c=1.jpg.png",4,0.89578933005388,1,1,0,1209.14784373414,35.4076103500761,9855,480,62.6419484920941
"tile_x=4_y=1_c=1.jpg.png",5,0.894177458544824,3,4,2,1387.51066666667,43.6050303030303,16500,572,78.2283427743347
"tile_x=4_y=1_c=1.jpg.png",6,0.760416690630498,0,0,0,1556.31955922865,28.6616579013273,3993,295,38.5789486133519
"tile_x=4_y=1_c=1.jpg.png",7,0.83995296103621,3,5,3,1780.04377036851,52.8877412885435,19945,598,85.2720917414616
"tile_x=4_y=1_c=1.jpg.png",8,0.854912641641204,3,5,5,2049.26254512177,76.5263612791703,39338,878,119.241819155046
"tile_x=4_y=1_c=1.jpg.png",9,0.569093379515621,4,3,0,2354.05097931034,78.7127724137931,18125,486,76.2397867799735
"tile_x=4_y=1_c=1.jpg.png",10,1,0,0,0,507,11.5,2,2,0.5
"tile_x=4_y=1_c=1.jpg.png",11,0.726590263248065,1,6,1,975.37003968254,114.349962207105,21168,580,83.0182614192377
"tile_x=4_y=1_c=1.jpg.png",12,0.820490693217329,1,1,0,849.021279296049,161.435908283273,23638,655,86.9974574513767
"tile_x=4_y=1_c=1.jpg.png",13,0.541072122554977,7,13,5,1493.48355396735,164.841427759279,49252,844,125.490806603644
"tile_x=4_y=1_c=1.jpg.png",14,0,0,0,0,1141,48,1,1,0
"tile_x=4_y=1_c=1.jpg.png",15,0.761876068084588,18,17,11,460.11022779535,275.209746299616,106543,1393,190.144965895049
"tile_x=4_y=1_c=1.jpg.png",16,0.702339714991709,6,9,2,1903.6975426923,226.258364742793,47491,1028,127.476951547423
"tile_x=4_y=1_c=1.jpg.png",17,0.673667597600409,1,3,0,1267.72448079545,149.01964557774,12471,458,62.4911419948263
"tile_x=4_y=1_c=1.jpg.png",18,0.665326126130304,0,1,0,2454.20796822059,156.082836779998,8559,343,52.5908666984441
"tile_x=4_y=1_c=1.jpg.png",19,0.189953514163614,0,0,0,129.068936409679,142.360438942037,3554,248,32.9042892033849
"tile_x=4_y=1_c=1.jpg.png",20,0,0,0,0,1327,112,1,1,0
"tile_x=4_y=1_c=1.jpg.png",21,0.411174418481215,1,1,0,192.305111505822,167.363331359779,5067,421,45.3347667008416
"tile_x=4_y=1_c=1.jpg.png",22,0.621040385084021,0,0,0,80.4573780129336,196.54923574368,6804,361,48.1211963101971
"tile_x=4_y=1_c=1.jpg.png",23,1,0,0,0,2388,153.5,2,2,0.5
"tile_x=4_y=1_c=1.jpg.png",24,0.720012961845925,0,2,2,125.703504043127,313.242909442008,24857,623,89.7812212731985
"tile_x=4_y=1_c=1.jpg.png",25,0,0,0,0,249,232,1,1,0
"tile_x=4_y=1_c=1.jpg.png",26,0,0,0,0,250,233,1,1,0
"tile_x=4_y=1_c=1.jpg.png",27,0,0,0,0,251,234,1,1,0
"tile_x=4_y=1_c=1.jpg.png",28,0,0,0,0,252,235,1,1,0
"tile_x=4_y=1_c=1.jpg.png",29,0,0,0,0,253,236,1,1,0
"tile_x=4_y=1_c=1.jpg.png",30,0,0,0,0,254,237,1,1,0
"tile_x=4_y=1_c=1.jpg.png",31,0.943574178734502,5,9,3,1682.98266842952,397.567745458726,34792,943,127.867578417771
"tile_x=4_y=1_c=1.jpg.png",32,0.616847558998951,0,0,0,2244.83575189418,310.979581353538,7787,309,49.8356900382636
"tile_x=4_y=1_c=1.jpg.png",33,0.51472667082146,0,0,0,2167.93823347746,344.447313156269,8095,310,50.5589906449188
"tile_x=4_y=1_c=1.jpg.png",34,0.761760057963025,0,4,0,1964.18017378968,365.78489093811,11278,505,61.5300461328408
"tile_x=4_y=1_c=1.jpg.png",35,0.907683343536125,2,0,0,33.9643007848764,411.593974175036,11849,517,68.5711059741699
"tile_x=4_y=1_c=1.jpg.png",36,0.587174076567373,1,1,2,670.240838163174,445.533883192153,22430,831,89.5055092718172
"tile_x=4_y=1_c=1.jpg.png",37,0.346441890414554,0,0,0,240.857509627728,327.16944801027,779,122,15.9022938353204
"tile_x=4_y=1_c=1.jpg.png",38,0.573767726739775,0,1,0,832.848068804987,427.172406990965,25347,618,90.6630644381515
"tile_x=4_y=1_c=1.jpg.png",39,0.678153647741672,1,2,0,1858.7398381295,381.242625899281,11120,541,62.6344292080839
"tile_x=4_y=1_c=1.jpg.png",40,0.767380232128211,1,2,0,1421.40840542436,417.712882861819,17108,467,74.3942470841596
"tile_x=4_y=1_c=1.jpg.png",41,0.610713854291631,1,3,0,1527.67125665355,399.037954177274,8642,448,54.4539381442563
"tile_x=4_y=1_c=1.jpg.png",42,0,0,0,0,1791,342,1,1,0
"tile_x=4_y=1_c=1.jpg.png",43,1,0,0,0,1577,345.5,2,2,0.5
"tile_x=4_y=1_c=1.jpg.png",44,0,0,0,0,1751,353,1,1,0
"tile_x=4_y=1_c=1.jpg.png",45,0.571921040264069,2,3,1,373.108663666263,483.863856673014,23108,791,89.6899641125819
"tile_x=4_y=1_c=1.jpg.png",46,0.593883065505449,3,0,0,1124.65093230304,460.427616327902,29765,618,98.2199098828045
"tile_x=4_y=1_c=1.jpg.png",47,0.327338847959407,2,5,2,1593.91184834123,479.93327014218,15825,503,72.1116000392132
"tile_x=4_y=1_c=1.jpg.png",48,0.903521667612737,2,2,1,1860.99006622517,490.121587080284,17214,784,84.0882841488102
"tile_x=4_y=1_c=1.jpg.png",49,0.65243557130561,0,0,0,2475.14676952748,462.949083895853,15555,474,70.3553358310578
"tile_x=4_y=1_c=1.jpg.png",50,0.585985771245087,1,3,3,231.71065469457,512.092830882353,28288,856,100.99992988543
"tile_x=4_y=1_c=1.jpg.png",51,0.765869618740915,2,0,1,2350.08061008946,534.405193836978,32192,743,103.284194930553
"tile_x=4_y=1_c=1.jpg.png",52,0.929020560944485,0,0,0,2542.19075630252,498.919607843137,3570,333,39.2452899388092
"tile_x=4_y=1_c=1.jpg.png",53,0.603568919839725,0,3,3,1017.64838146928,542.334560961427,15477,509,72.9354079204468
"tile_x=4_y=1_c=1.jpg.png",54,0.860346562663784,1,0,0,1212.24944649447,570.727358987876,9485,486,60.3534008641189
"tile_x=4_y=1_c=1.jpg.png",55,0.51736333722871,6,3,3,877.316149503441,565.698685457617,24267,629,89.3201784407627
"tile_x=4_y=1_c=1.jpg.png",56,0.586010904747665,2,3,2,594.810407091267,589.399737360473,30460,733,99.2620570615211
"tile_x=4_y=1_c=1.jpg.png",57,0.554630305298307,5,9,5,143.895773324984,674.657842830307,63880,1070,143.174710950233
"tile_x=4_y=1_c=1.jpg.png",58,0.603762058680976,1,1,1,1725.88331127176,591.611444863049,9821,552,57.6971619788767
"tile_x=4_y=1_c=1.jpg.png",59,0,0,0,0,1078,513,1,1,0
"tile_x=4_y=1_c=1.jpg.png",60,0,0,0,0,1077,514,1,1,0
"tile_x=4_y=1_c=1.jpg.png",61,0,0,0,0,1076,515,1,1,0
"tile_x=4_y=1_c=1.jpg.png",62,0.823799472536594,0,3,6,1589.0275204845,618.825169219808,22456,602,87.4529947353922
"tile_x=4_y=1_c=1.jpg.png",63,1,0,0,0,1809,536,3,4,0.5
"tile_x=4_y=1_c=1.jpg.png",64,0.80342908595665,0,0,0,1847.70261646458,576.608168474793,1567,214,24.5271827719023
"tile_x=4_y=1_c=1.jpg.png",65,0.645418126799191,3,0,1,1290.64041342841,620.264882621585,12481,464,63.5426925998177
"tile_x=4_y=1_c=1.jpg.png",66,0.594834078494236,0,0,0,1900.05466237942,571.695337620579,1244,191,20.9448960263705
"tile_x=4_y=1_c=1.jpg.png",67,0,0,0,0,1927,565,1,1,0
"tile_x=4_y=1_c=1.jpg.png",68,0.532172793853271,0,2,1,1153.17615051185,663.978880383658,10843,470,59.0772678527244
"tile_x=4_y=1_c=1.jpg.png",69,0.717065686565136,0,0,0,2524.65852344171,613.990120352075,5567,336,44.8065309387521
"tile_x=4_y=1_c=1.jpg.png",70,0.857275863010524,0,0,0,466.016077170418,592.144694533762,311,70,10.0465981099126
"tile_x=4_y=1_c=1.jpg.png",71,0.509647807345096,4,4,1,1034.89884432359,664.416134149105,22065,641,85.0128428814919
"tile_x=4_y=1_c=1.jpg.png",72,0.806589582621805,1,3,1,1514.24893501665,682.10874448145,12911,484,68.7753962070744
"tile_x=4_y=1_c=1.jpg.png",73,0.622193367166179,1,3,1,717.780915287244,667.91644352483,16432,544,70.1420527257247
"tile_x=4_y=1_c=1.jpg.png",74,1,0,0,0,1809.5,589,2,2,0.5
"tile_x=4_y=1_c=1.jpg.png",75,0,0,0,0,2459,596,1,1,0
"tile_x=4_y=1_c=1.jpg.png",76,0,0,0,0,2460,597,1,1,0
"tile_x=4_y=1_c=1.jpg.png",77,0.719521457781012,3,4,1,1924.26639240185,708.725430443395,19689,514,79.9229972034478
"tile_x=4_y=1_c=1.jpg.png",78,0.68757476473139,0,0,0,1355.69214208827,675.391280947255,1858,250,25.214168150536
"tile_x=4_y=1_c=1.jpg.png",79,1,0,0,0,2474,634.5,2,2,0.5
"tile_x=4_y=1_c=1.jpg.png",80,0.892934677852047,0,3,0,1826.69587852495,731.184887924801,13830,471,68.7604912969728
"tile_x=4_y=1_c=1.jpg.png",81,0.658732475418118,2,3,2,1725.05694542197,726.694094311856,15629,529,72.2541035669052
"tile_x=4_y=1_c=1.jpg.png",82,0.719121094006888,2,2,3,897.013037011112,755.195948901916,22858,582,86.4837527488023
"tile_x=4_y=1_c=1.jpg.png",83,0.60660204251586,11,18,5,381.267782133856,844.188042565108,85704,1131,163.580615681225
"tile_x=4_y=1_c=1.jpg.png",84,0.766631755501471,3,6,0,779.006489841986,769.79644469526,17720,533,76.8917013395025
"tile_x=4_y=1_c=1.jpg.png",85,0.439470619980544,1,0,0,1246.80626921932,734.742684257514,10081,403,56.3192188526693
"tile_x=4_y=1_c=1.jpg.png",86,0.429541724986366,0,0,0,1458.36295503212,758.018966044662,6538,385,45.3284084652161
"tile_x=4_y=1_c=1.jpg.png",87,0,0,0,0,1677,697,1,1,0
"tile_x=4_y=1_c=1.jpg.png",88,0.333090339926179,2,0,2,2022.58422590068,793.319593205669,9243,429,54.0547008987065
"tile_x=4_y=1_c=1.jpg.png",89,0.792883543385572,2,0,0,2300.77031410038,779.552150904746,11716,351,62.2673185934227
"tile_x=4_y=1_c=1.jpg.png",90,0,0,0,0,1610,720,1,1,0
"tile_x=4_y=1_c=1.jpg.png",91,0.877608375204606,0,0,0,2536.43253058104,785.966551987768,5232,285,43.1368157143885
"tile_x=4_y=1_c=1.jpg.png",92,0.764441892635068,0,0,0,1386.80389959659,775.520618556701,4462,294,37.6673564842065
"tile_x=4_y=1_c=1.jpg.png",93,0.613018436512459,3,2,1,1570.19916500617,800.754341019072,10539,537,60.8770396875935
"tile_x=4_y=1_c=1.jpg.png",94,0.776501425395118,1,1,0,1066.54590271691,815.383873794917,9128,575,59.515617909288
"tile_x=4_y=1_c=1.jpg.png",95,0.807871399958236,3,4,2,70.5207736389685,894.728595988539,34900,799,109.488429165032
"tile_x=4_y=1_c=1.jpg.png",96,0.619451146036674,1,1,1,1678.26263723006,829.166606345759,16578,482,74.6031851015823
"tile_x=4_y=1_c=1.jpg.png",97,0.698099668466512,0,1,2,1148.48434377082,825.415278703087,9006,347,53.6271270404817
"tile_x=4_y=1_c=1.jpg.png",98,0.606043171198587,4,1,1,653.401171303075,827.640995607613,10245,435,57.3985977917815
"tile_x=4_y=1_c=1.jpg.png",99,0,0,0,0,253,773,1,1,0
"tile_x=4_y=1_c=1.jpg.png",100,0.32915376160854,2,2,1,550.372904001603,856.81308036609,14969,655,68.9996422960926
"tile_x=4_y=1_c=1.jpg.png",101,0.652586424785463,1,0,0,1482.88603351955,824.240223463687,3580,284,34.79618529344
"tile_x=4_y=1_c=1.jpg.png",102,0.891612191053343,0,0,0,2080.13990610329,836.872535211268,4260,216,38.7346018473834
"tile_x=4_y=1_c=1.jpg.png",103,0.657340628406058,3,3,1,1938.747408361,886.896537705807,14759,492,70.0193782984522
"tile_x=4_y=1_c=1.jpg.png",104,0,0,0,0,89,806,1,1,0
"tile_x=4_y=1_c=1.jpg.png",105,0.717455082608327,0,4,1,1766.08235294118,904.573663101604,14960,437,69.0813725515202
"tile_x=4_y=1_c=1.jpg.png",106,0.711732915800448,0,2,0,2123.0327734535,881.392052437526,7323,318,49.1814726236013
"tile_x=4_y=1_c=1.jpg.png",107,0.568541671878072,0,0,0,2494.67691176471,881.784117647059,6800,293,46.3937488391716
"tile_x=4_y=1_c=1.jpg.png",108,1,0,0,0,473.5,837,2,2,0.5
"tile_x=4_y=1_c=1.jpg.png",109,0,0,0,0,470,838,1,1,0
"tile_x=4_y=1_c=1.jpg.png",110,0,0,0,0,2529,840,1,1,0
"tile_x=4_y=1_c=1.jpg.png",111,0.577560783916053,1,3,1,207.410612979106,956.590078870901,14454,775,72.4117061211221
"tile_x=4_y=1_c=1.jpg.png",112,0.603075821149885,3,1,0,2224.77582184517,934.009756097561,14145,490,68.2113954595871
"tile_x=4_y=1_c=1.jpg.png",113,0.799119610215642,1,1,0,1056.40838983682,958.175545786454,13421,539,67.4578938494732
"tile_x=4_y=1_c=1.jpg.png",114,0.659736387566226,0,0,1,2023.77059626764,922.82362312244,4394,320,36.9336300420549
"tile_x=4_y=1_c=1.jpg.png",115,0,0,0,0,1605,885,1,1,0
"tile_x=4_y=1_c=1.jpg.png",116,0,0,0,0,1606,886,1,1,0
"tile_x=4_y=1_c=1.jpg.png",117,0.663866982290281,1,3,0,805.205431567626,928.842296316214,7438,284,48.8151287449611
"tile_x=4_y=1_c=1.jpg.png",118,0.828102166719345,1,1,0,1618.80594154288,942.762817441303,4174,320,39.6656492835421
"tile_x=4_y=1_c=1.jpg.png",119,0.725714830473349,2,2,2,1185.49892464049,1014.13372411757,23713,566,87.4627444686211
"tile_x=4_y=1_c=1.jpg.png",120,0.573699185056689,3,2,0,2337.39177949123,1007.67433671301,16471,419,72.7189375168337
"tile_x=4_y=1_c=1.jpg.png",121,0.736175294390115,2,1,0,870.1681814009,987.912971633159,10893,363,59.8003288743006
"tile_x=4_y=1_c=1.jpg.png",122,0.65218053524934,0,2,0,2054.45443964084,990.32790156302,6014,356,45.4560935108895
"tile_x=4_y=1_c=1.jpg.png",123,0.0890486139832542,4,5,4,1783.67461679588,1019.87684204297,16897,492,73.3599151071868
"tile_x=4_y=1_c=1.jpg.png",124,0.532469441943258,0,1,2,1464.36118634886,1041.00243770314,14768,604,69.6155165545
"tile_x=4_y=1_c=1.jpg.png",125,0.410337127382619,2,2,2,1657.50107959199,1046.30273248455,13431,509,65.8352238970599
"tile_x=4_y=1_c=1.jpg.png",126,0.352365792709812,0,4,2,1920.94588223236,1060.06303489981,19513,572,78.2015850113693
"tile_x=4_y=1_c=1.jpg.png",127,0.827196618455317,2,4,3,506.341004314927,1093.70170721031,15991,628,75.7037417276831
"tile_x=4_y=1_c=1.jpg.png",128,0.618861570786913,4,5,0,617.274066548133,1088.08534417069,19685,521,79.4881736597979
"tile_x=4_y=1_c=1.jpg.png",129,0.442887111249152,0,3,1,2234.16185779969,1078.77550476444,15007,452,69.4388143751671
"tile_x=4_y=1_c=1.jpg.png",130,0.728865302439516,2,2,1,1004.17617723219,1066.74393401745,10427,403,57.896073575815
"tile_x=4_y=1_c=1.jpg.png",131,0,0,0,0,2055,1030,1,1,0
"tile_x=4_y=1_c=1.jpg.png",132,0.861587682820232,0,2,1,2040.13408169629,1069.06298721547,3207,339,37.1113082731922
"tile_x=4_y=1_c=1.jpg.png",133,0.865096355680481,0,0,0,828.698430493274,1058.55156950673,892,140,18.2282448943915
"tile_x=4_y=1_c=1.jpg.png",134,0.797442538904596,4,4,2,1601.64468563285,1181.73817354602,36486,709,109.712932327789
"tile_x=4_y=1_c=1.jpg.png",135,0.672725095707097,2,2,4,1340.64305104946,1141.35459842415,30206,600,98.704375068668
"tile_x=4_y=1_c=1.jpg.png",136,0.94143902573168,1,0,0,2535.77019461477,1142.81844841376,7502,469,55.3463185944516
"tile_x=4_y=1_c=1.jpg.png",137,0,0,0,0,853,1065,1,1,0
"tile_x=4_y=1_c=1.jpg.png",138,0,0,0,0,860,1065,1,1,0
"tile_x=4_y=1_c=1.jpg.png",139,1,0,0,0,861.5,1066,2,2,0.5
"tile_x=4_y=1_c=1.jpg.png",140,0,0,0,0,857,1067,1,1,0
"tile_x=4_y=1_c=1.jpg.png",141,0.691991282096127,1,1,1,874.941640042598,1125.03769968051,4695,353,40.0736238048081
"tile_x=4_y=1_c=1.jpg.png",142,0,0,0,0,1634,1075,1,1,0
"tile_x=4_y=1_c=1.jpg.png",143,0.901540653310093,1,0,0,980.026590909091,1134.91045454545,4400,312,39.5865045953874
"tile_x=4_y=1_c=1.jpg.png",144,0.83953462461419,0,0,0,1090.17208672087,1106.5054200542,738,132,16.2029693222865
"tile_x=4_y=1_c=1.jpg.png",145,0.786338856910485,1,4,2,794.5306456564,1190.57541184897,19546,587,79.9552670733117
"tile_x=4_y=1_c=1.jpg.png",146,0.64429016113738,1,1,1,2281.64833650502,1182.17409278824,15239,466,69.3009586765894
"tile_x=4_y=1_c=1.jpg.png",147,1,0,0,0,812,1108.5,2,2,0.5
"tile_x=4_y=1_c=1.jpg.png",148,0.911876930730034,4,3,1,471.028913998125,1206.1974638575,20267,552,87.7410683067061
"tile_x=4_y=1_c=1.jpg.png",149,0.813465927709937,2,4,2,2454.59455901711,1201.81470569799,15953,465,71.2887892585434
"tile_x=4_y=1_c=1.jpg.png",150,0.675811918347937,0,0,0,935.883983947464,1156.34804815761,2741,203,29.6137839856243
"tile_x=4_y=1_c=1.jpg.png",151,0.639543001527385,0,0,0,1049.95666666667,1147.61222222222,900,182,18.1982853620941
