"filename","nucleus ID","eccentricity","num of G probes","num of R probes","num of Y probes","X center of mass","Y center of mass","area of nucleus","perimeter of nucleus","radius of nucleus"
"image_2_c=1.jpg.png",1,0.92081543924602,0,1,0,963.026478266274,48.4053785273277,24133,651,96.2948328836712
"image_2_c=1.jpg.png",2,0.745008775037571,1,1,2,2058.23375166889,257.992950600801,18725,454,77.3068888562888
"image_2_c=1.jpg.png",3,0.559630208063564,0,1,2,240.8329632597,476.283896074167,43685,676,118.446882433638
"image_2_c=1.jpg.png",4,0.566710777504714,0,1,1,412.526370732021,679.997157357145,62266,861,141.689576775826
"image_2_c=1.jpg.png",5,0.715839789151197,0,4,2,208.417231243877,777.136832669738,47971,745,125.851212735135
"image_2_c=1.jpg.png",6,0.519568677814109,0,1,0,673.710728381772,776.952063150341,27870,618,93.8135162006548
"image_2_c=1.jpg.png",7,0.796008915358081,0,0,0,47.5340495727942,774.928263260299,11821,622,71.1491618192116
"image_2_c=1.jpg.png",8,0.679657342775783,0,1,2,829.420383996321,819.36502644286,34792,654,105.479591414746
"image_2_c=1.jpg.png",9,0.537415678305998,0,1,3,1120.41719824891,938.772482801751,31980,625,100.136936129013
"image_2_c=1.jpg.png",10,0,0,0,0,1,874,1,1,0
"image_2_c=1.jpg.png",11,0.648294184503552,0,0,1,580.133687800963,1040.67975521669,49840,817,126.418584290639
"image_2_c=1.jpg.png",12,0.768352335260686,0,3,3,1263.14136346931,1051.00472252848,54420,849,133.024047164563
"image_2_c=1.jpg.png",13,0.726970309435373,0,0,1,1481.55153390049,1031.76055684455,19395,695,82.8266531533628
"image_2_c=1.jpg.png",14,0.915559051567067,0,0,0,1449.94385026738,961.697860962567,374,91,11.5959517439406
"image_2_c=1.jpg.png",15,0,0,0,0,1164,982,1,1,0
"image_2_c=1.jpg.png",16,0.539170498614412,0,0,2,2131.86639991502,1112.81842002762,28241,703,93.2787734036621
"image_2_c=1.jpg.png",17,0.472815724781722,0,0,0,904.736179042537,1096.11783014673,20241,471,79.7749452078459
"image_2_c=1.jpg.png",18,0.561469800792292,0,0,0,1589.56476791068,1111.17088803887,9673,406,54.6130940487555
"image_2_c=1.jpg.png",19,0.456241987496059,0,2,2,216.627193921233,1234.80463398973,56064,830,133.674274615047
"image_2_c=1.jpg.png",20,0.30775554317258,0,0,0,43.8347277264054,1194.43006017907,6813,444,51.1998396020793
"image_2_c=1.jpg.png",21,0.73644024515586,0,1,1,644.032355046528,1255.23607730852,20955,570,82.6373367185193
"image_2_c=1.jpg.png",22,0.843259383294614,2,2,2,1995.87930506478,1302.73061248528,84900,1167,171.001652331379
"image_2_c=1.jpg.png",23,0.75522808183514,0,1,1,756.034809590973,1266.063977433,17725,487,76.1235613371657
"image_2_c=1.jpg.png",24,0.583433941706742,2,3,3,2448.64472390994,1401.91380003574,44768,860,122.928289425507
"image_2_c=1.jpg.png",25,0.756669930198138,2,0,0,843.251732761701,1376.36105752054,13995,406,67.6808021915791
"image_2_c=1.jpg.png",26,0.781309252341989,0,2,2,329.883150419626,1459.22671308678,43372,767,120.599689216767
"image_2_c=1.jpg.png",27,0.689027645332683,0,0,1,1625.63988542449,1394.60067618332,21296,540,83.1434613644512
"image_2_c=1.jpg.png",28,0.68785834169396,0,0,1,1159.96934116112,1400.10232038021,21462,500,83.5410770228323
"image_2_c=1.jpg.png",29,0,0,0,0,793,1336,1,1,0
"image_2_c=1.jpg.png",30,0.705041151612039,0,0,2,2266.17860617543,1488.60443443085,19529,713,79.9441987154168
"image_2_c=1.jpg.png",31,0.738334528322665,0,1,0,1485.17021593447,1547.6921816828,13430,479,68.4707751492822
"image_2_c=1.jpg.png",32,0.394569985257838,1,1,2,947.737371389939,1601.9147740477,47333,826,123.635763856795
"image_2_c=1.jpg.png",33,1,0,0,0,2414.5,1489,2,2,0.5
"image_2_c=1.jpg.png",34,0.658835583381625,1,2,2,1326.98188650159,1579.41714037961,20758,596,81.71559415848
"image_2_c=1.jpg.png",35,0.56164813154078,0,2,1,1168.82523290243,1698.6271875978,41541,869,119.804593888926
"image_2_c=1.jpg.png",36,0.909955686129203,0,0,0,1564.56752136752,1630.00683760684,585,117,14.915561001236
"image_2_c=1.jpg.png",37,0,0,0,0,1552,1613,1,1,0
"image_2_c=1.jpg.png",38,1,0,0,0,1272,1662.5,2,2,0.5
"image_2_c=1.jpg.png",39,0.815490283027749,2,3,4,440.045312037859,1868.80041407867,50715,791,128.20383626556
"image_2_c=1.jpg.png",40,0.968017793762224,0,0,0,2.94871794871795,1822.82051282051,39,32,4.25835275794882
"image_2_c=1.jpg.png",41,0.698963051080057,2,0,3,1176.58143455538,2014.96074490021,77111,1043,158.917338586708
"image_2_c=1.jpg.png",42,0.786208879604785,0,0,1,55.5340852695691,1991.18763816828,22165,672,92.880050872347
"image_2_c=1.jpg.png",43,0.417006923224636,1,5,3,1691.41561870665,2042.6784963079,67035,1071,151.083529890728
"image_2_c=1.jpg.png",44,0.483741878978774,0,0,3,2442.12749367277,2047.380452583,53736,951,132.668327502076
"image_2_c=1.jpg.png",45,0.566946524808733,0,0,1,167.190809030288,2018.56736563027,12447,538,64.9903459222062
"image_2_c=1.jpg.png",46,0.789442104333853,2,3,4,2077.40452956477,2063.59323381766,60359,1108,149.420398711981
"image_2_c=1.jpg.png",47,0.64371888634298,0,2,1,669.318753121358,2032.15469452306,24028,543,87.912014612992
"image_2_c=1.jpg.png",48,0.723219222321435,0,0,1,255.584249291785,2051.7695184136,8825,349,52.9777059578336
"image_2_c=1.jpg.png",49,0.581194021585484,0,2,0,1353.07814261026,2096.31828086257,13309,521,66.2056560729473
"image_2_c=1.jpg.png",50,0.655789486151621,0,0,0,49.4928189712759,2125.52304609218,5988,301,44.136302635658
"image_2_c=1.jpg.png",51,0,0,0,0,199,2090,1,1,0
"image_2_c=1.jpg.png",52,0.950645472620808,0,0,0,1431.81845841785,2143.95461460446,3944,351,46.9293576736272
