"filename","nucleus ID","eccentricity","num of G probes","num of R probes","num of Y probes","X center of mass","Y center of mass","area of nucleus","perimeter of nucleus","radius of nucleus"
"tile_x=1_y=5_c=1.jpg.png",1,0.631954387983338,2,0,2,1428.45705289673,242.648299748111,15880,409,71.1294250830572
"tile_x=1_y=5_c=1.jpg.png",2,0.398697752811797,3,0,2,1726.47869008715,478.261029411765,14688,377,68.0727122897594
"tile_x=1_y=5_c=1.jpg.png",3,0.886683585092752,0,0,1,2523.99131523355,584.421328534543,12781,447,67.8991803928633
"tile_x=1_y=5_c=1.jpg.png",4,0.510911191007632,4,1,2,880.485143330861,639.494960513111,22919,494,85.1236011577245
"tile_x=1_y=5_c=1.jpg.png",5,0.657908928849888,1,0,3,456.476701703108,625.461806531392,17791,487,75.0193483192093
"tile_x=1_y=5_c=1.jpg.png",6,0.688404124382257,1,1,3,1905.74346466542,612.938336460288,7995,297,50.7718107296134
"tile_x=1_y=5_c=1.jpg.png",7,0.710597642705287,1,0,1,1842.31203995794,652.514195583596,7608,279,49.6911230373838
"tile_x=1_y=5_c=1.jpg.png",8,0.725573804922327,1,3,3,589.961720660147,658.514746332518,13088,437,65.2133584462093
"tile_x=1_y=5_c=1.jpg.png",9,0.577799707814499,3,1,1,354.868587078789,743.984398689294,20447,470,80.4245223086329
"tile_x=1_y=5_c=1.jpg.png",10,0.782918615884158,4,4,1,624.285848403993,755.164690186777,20238,516,80.9089681091874
"tile_x=1_y=5_c=1.jpg.png",11,0.722787263849694,2,0,4,782.49952109978,807.486449940842,17749,491,75.3827146943655
"tile_x=1_y=5_c=1.jpg.png",12,0.31132320308466,0,2,3,410.12180974478,856.276875483372,12930,389,63.5808731467634
"tile_x=1_y=5_c=1.jpg.png",13,0.562986989078419,5,7,3,870.272129996489,897.406088570139,19939,503,80.4796927394879
"tile_x=1_y=5_c=1.jpg.png",14,0,0,0,0,738,880,1,1,0
"tile_x=1_y=5_c=1.jpg.png",15,0.497527296448356,0,0,0,756.374750166556,952.05807239618,9006,406,54.6849264135166
"tile_x=1_y=5_c=1.jpg.png",16,0.545297712600632,4,0,3,443.091840502123,1008.43418866531,10834,357,58.4968331750694
"tile_x=1_y=5_c=1.jpg.png",17,0,0,0,0,845,981,1,1,0
"tile_x=1_y=5_c=1.jpg.png",18,0.356443811253613,4,0,4,624.071348043163,1057.8767380684,18627,438,76.5426233732737
"tile_x=1_y=5_c=1.jpg.png",19,0.556199652944651,0,2,0,55.5397401226832,1210.21911483411,15161,430,69.515736475217
"tile_x=1_y=5_c=1.jpg.png",20,0.82129747473312,6,1,2,1185.78082881271,1529.57871483698,17881,481,77.455912651453
"tile_x=1_y=5_c=1.jpg.png",21,0.723693385731034,3,1,3,1983.549672346,1510.86020096112,11445,396,60.6998972722735
"tile_x=1_y=5_c=1.jpg.png",22,0.664988799648768,0,2,8,2194.60287258851,1696.37110451558,37736,676,109.330614278195
"tile_x=1_y=5_c=1.jpg.png",23,0.580628041566067,0,0,3,1750.4386958624,1679.54990674864,14477,388,67.6992698023106
"tile_x=1_y=5_c=1.jpg.png",24,0.531502488041124,4,1,3,115.054041353383,1722.89981203008,21280,469,82.0597130645159
"tile_x=1_y=5_c=1.jpg.png",25,0.569682429543219,0,1,3,674.149215740231,1843.45115575124,14536,390,67.6145618937597
"tile_x=1_y=5_c=1.jpg.png",26,0.7280937173572,3,2,3,1194.0077392385,1928.08925545136,17702,530,76.2915692775191
"tile_x=1_y=5_c=1.jpg.png",27,0.70646925858916,0,1,3,1575.37110810288,2096.20260426739,15513,421,70.2155732220803
