"filename","nucleus ID","eccentricity","num of G probes","num of R probes","num of Y probes","X center of mass","Y center of mass","area of nucleus","perimeter of nucleus","radius of nucleus"
"tile_x=4_y=4_c=1.jpg.png",1,0.826987857878898,0,1,0,848.570279778857,43.6087284302228,11938,424,64.5759957431155
"tile_x=4_y=4_c=1.jpg.png",2,0.561572174617126,1,3,1,1197.78609518731,63.1547127049727,15002,419,68.8982137595915
"tile_x=4_y=4_c=1.jpg.png",3,0.803912601294601,0,0,0,965.909954508964,84.9273481402194,14948,539,71.4102378428076
"tile_x=4_y=4_c=1.jpg.png",4,0.755048809833445,0,1,3,1703.74204148696,115.166153214212,14607,425,68.8217062866013
"tile_x=4_y=4_c=1.jpg.png",5,0,0,0,0,919,58,1,1,0
"tile_x=4_y=4_c=1.jpg.png",6,0,0,0,0,867,89,1,1,0
"tile_x=4_y=4_c=1.jpg.png",7,0.876784851696573,0,0,0,1040.3417721519,107.73417721519,79,30,4.92493335922327
"tile_x=4_y=4_c=1.jpg.png",8,0.853350686691993,0,0,1,417.390893400181,174.552395824772,12167,388,64.1498296081608
"tile_x=4_y=4_c=1.jpg.png",9,0.655534106542167,0,0,2,1863.36154295733,183.827118644068,8555,325,52.0194595995332
"tile_x=4_y=4_c=1.jpg.png",10,0.909269480071909,0,1,1,1958.46239226952,194.288195351267,7658,360,54.2122349691966
"tile_x=4_y=4_c=1.jpg.png",11,0.652033958523553,0,0,0,141.56213672848,188.213949626349,7226,301,47.578525740723
"tile_x=4_y=4_c=1.jpg.png",12,0.450149225724247,0,0,1,220.834896233666,189.198308993082,6505,299,45.1583194458563
"tile_x=4_y=4_c=1.jpg.png",13,0.760729547181503,0,0,0,920.105810352455,232.372142751807,13562,397,65.8612093709253
"tile_x=4_y=4_c=1.jpg.png",14,0.748469372110966,0,3,1,1153.98930113245,226.773697053119,15983,412,72.1157478216838
"tile_x=4_y=4_c=1.jpg.png",15,0.5284449994895,0,0,4,1680.60279631395,293.807223811037,18882,450,77.3370728673227
"tile_x=4_y=4_c=1.jpg.png",16,0.827038427098237,0,0,2,67.4490670700958,326.701336359052,7932,305,51.9050448329537
"tile_x=4_y=4_c=1.jpg.png",17,0.741296229671808,0,1,3,1413.99552898082,385.174639086404,18564,583,77.0380916869727
"tile_x=4_y=4_c=1.jpg.png",18,0.495434083826461,0,2,0,1168.76603075353,383.109296241945,15673,418,70.3994992622222
"tile_x=4_y=4_c=1.jpg.png",19,0.853672982994138,0,0,0,654.427085234532,367.405000912575,5479,307,43.0979485577609
"tile_x=4_y=4_c=1.jpg.png",20,0.750938203760794,0,2,0,987.862928899894,380.593738945879,5654,329,43.5274342603522
"tile_x=4_y=4_c=1.jpg.png",21,0.532389473480525,0,3,2,526.524869604656,430.373573210371,26458,617,90.8376276077131
"tile_x=4_y=4_c=1.jpg.png",22,0.819381223312332,0,1,1,341.965846289883,430.591923955493,27142,687,97.2684032623852
"tile_x=4_y=4_c=1.jpg.png",23,0.949477507136922,0,0,0,15.9873333333333,414.457,3000,355,41.4731734008032
"tile_x=4_y=4_c=1.jpg.png",24,0.836228082407563,0,0,0,186.690811619499,472.86747288368,8021,467,53.4819339814234
"tile_x=4_y=4_c=1.jpg.png",25,0.672024286035086,0,1,2,2428.7454751773,460.217475177305,17625,461,74.6100437736091
"tile_x=4_y=4_c=1.jpg.png",26,0.849432735963377,0,1,0,1092.35857694429,498.697297297297,18130,538,81.1191900989731
"tile_x=4_y=4_c=1.jpg.png",27,0.550684566397473,0,1,1,1469.54625169147,520.859269282815,18475,527,76.7627777089461
"tile_x=4_y=4_c=1.jpg.png",28,0.655432486277116,0,0,1,2531.49138655462,515.133823529412,4760,263,39.6628080281162
"tile_x=4_y=4_c=1.jpg.png",29,0.444714710314712,0,1,0,365.710477852089,548.425608219444,10317,392,57.4349762283881
"tile_x=4_y=4_c=1.jpg.png",30,0.987693686433039,0,0,0,12.2281197063806,597.193675889328,3542,390,49.6164036044024
"tile_x=4_y=4_c=1.jpg.png",31,0.728615012853655,0,3,0,1358.68427302133,612.399213855792,24423,717,92.9717648574584
"tile_x=4_y=4_c=1.jpg.png",32,0.613375488701149,0,1,0,941.030444633248,588.237255734919,14124,426,66.6418244141441
"tile_x=4_y=4_c=1.jpg.png",33,0.447640988325075,0,6,2,793.211168909333,646.854004556984,23261,584,85.269717937182
"tile_x=4_y=4_c=1.jpg.png",34,0.873268617953977,0,0,0,50.6254970760234,631.305964912281,4275,326,37.7541718811241
"tile_x=4_y=4_c=1.jpg.png",35,0.689751148924579,6,4,2,2114.40897528268,731.534943904483,68009,937,149.065985778596
"tile_x=4_y=4_c=1.jpg.png",36,0.769271517793845,0,0,0,1539.80292752588,665.950017850768,8403,458,55.0178772025177
"tile_x=4_y=4_c=1.jpg.png",37,0.572774066998725,0,0,0,349.948674080411,649.62874251497,1169,116,18.8040460950942
"tile_x=4_y=4_c=1.jpg.png",38,0.862564648556215,0,3,0,1006.25075083917,693.504799481774,16981,557,77.244232132729
"tile_x=4_y=4_c=1.jpg.png",39,0.879450139226907,0,2,3,1230.3325201407,734.572449790083,17626,562,79.0915618708425
"tile_x=4_y=4_c=1.jpg.png",40,0.546096549040378,0,0,0,381.288541666667,656.296875,960,107,17.14219068719
"tile_x=4_y=4_c=1.jpg.png",41,0.539446756928017,0,0,0,324.332225913621,676.394684385382,1505,122,21.5657283939932
"tile_x=4_y=4_c=1.jpg.png",42,0.833136043870425,0,0,0,413.903300521135,681.709901563405,1727,155,23.6860473172995
"tile_x=4_y=4_c=1.jpg.png",43,0.841539061426793,0,0,0,1919.09400998336,695.174708818636,1202,167,21.5489310074133
"tile_x=4_y=4_c=1.jpg.png",44,0.853402855999241,0,7,2,1469.06807776524,794.108597084909,45213,813,122.733892279244
"tile_x=4_y=4_c=1.jpg.png",45,0.855338062674198,0,0,0,312.736872146119,725.796232876712,1752,165,24.240047845994
"tile_x=4_y=4_c=1.jpg.png",46,0.55797294002171,0,3,1,825.36354460339,800.387456057917,28731,663,95.3581427393672
"tile_x=4_y=4_c=1.jpg.png",47,0,0,0,0,1466,705,1,1,0
"tile_x=4_y=4_c=1.jpg.png",48,0.996993292626083,0,0,0,2.23076923076923,718.192307692308,26,38,4.7958182679468
"tile_x=4_y=4_c=1.jpg.png",49,0.886686092658838,0,0,0,409.485344827586,746.1875,2320,180,28.7608143262788
"tile_x=4_y=4_c=1.jpg.png",50,1,0,0,0,1,733.5,2,2,0.5
"tile_x=4_y=4_c=1.jpg.png",51,0.869605991778034,0,0,0,353.440900562852,768.022514071295,1599,188,24.3525739565282
"tile_x=4_y=4_c=1.jpg.png",52,0.459551361267084,1,3,0,1858.77696720731,813.242580919329,14119,467,67.5131057315044
"tile_x=4_y=4_c=1.jpg.png",53,0.553287450189573,0,3,1,2418.61078154238,848.247919735637,25117,520,89.0524206251827
"tile_x=4_y=4_c=1.jpg.png",54,0.786009736288754,0,2,0,1931.71397918678,877.493401995494,9321,481,55.2092881441611
"tile_x=4_y=4_c=1.jpg.png",55,0.822813435980121,0,5,0,364.599039197939,861.055977163545,14363,445,69.4200818664017
"tile_x=4_y=4_c=1.jpg.png",56,0.765263322498025,0,2,0,1714.03088917399,874.675416954505,10133,348,57.6724586033671
"tile_x=4_y=4_c=1.jpg.png",57,0.507494060646854,1,4,0,715.150061425061,927.889250614251,16280,554,72.8954401816087
"tile_x=4_y=4_c=1.jpg.png",58,0,0,0,0,1937,842,1,1,0
"tile_x=4_y=4_c=1.jpg.png",59,0,0,0,0,2096,844,1,1,0
"tile_x=4_y=4_c=1.jpg.png",60,0,0,0,0,2097,845,1,1,0
"tile_x=4_y=4_c=1.jpg.png",61,0,0,0,0,2098,846,1,1,0
"tile_x=4_y=4_c=1.jpg.png",62,0,0,0,0,2099,847,1,1,0
"tile_x=4_y=4_c=1.jpg.png",63,0.739599097817284,1,0,1,2086.4378757515,922.852848554251,6986,424,50.7914661770263
"tile_x=4_y=4_c=1.jpg.png",64,0.940593380859983,0,2,0,1536.25491279784,915.087202161631,16284,583,77.1331649063482
