"filename","nucleus ID","eccentricity","num of G probes","num of R probes","num of Y probes","X center of mass","Y center of mass","area of nucleus","perimeter of nucleus","radius of nucleus"
"tile_x=2_y=7_c=1.jpg.png",1,1,0,0,0,1437,1,3,4,0.5
"tile_x=2_y=7_c=1.jpg.png",2,1,0,0,0,1442.5,1,4,6,0.833333333333333
"tile_x=2_y=7_c=1.jpg.png",3,0.67080051602799,1,2,0,766.574694667858,48.2739052725648,13428,471,66.8708628341532
"tile_x=2_y=7_c=1.jpg.png",4,0.602718591456298,1,0,0,876.637484254094,70.9089436746446,11114,444,58.3991997570854
"tile_x=2_y=7_c=1.jpg.png",5,0.911289459482957,0,1,1,1079.34013766912,30.6032518395443,8426,423,58.1429659572571
"tile_x=2_y=7_c=1.jpg.png",6,0.881765169754575,2,0,0,1204.91848137536,29.7879656160458,6980,381,50.5834840213447
"tile_x=2_y=7_c=1.jpg.png",7,0.817145704839432,0,0,0,1417.6303030303,6.69090909090909,165,68,7.75967251420519
"tile_x=2_y=7_c=1.jpg.png",8,0.937361423474272,1,1,1,1525.76980543469,33.7514982349561,12181,544,73.1239760044299
"tile_x=2_y=7_c=1.jpg.png",9,0.867067027441295,0,0,0,1713.17710974285,18.7718218036943,2761,218,31.6066547184332
"tile_x=2_y=7_c=1.jpg.png",10,0.517066686912733,2,4,1,2223.69487119801,98.6165813159528,25776,521,90.2739249568472
"tile_x=2_y=7_c=1.jpg.png",11,0.656551452289216,0,2,0,1264.69596956611,95.7388443347728,9726,430,56.421781658873
"tile_x=2_y=7_c=1.jpg.png",12,0.763559109257009,0,0,0,569.748792270531,31.1835748792271,207,58,8.24187800882455
"tile_x=2_y=7_c=1.jpg.png",13,0.432066651413759,1,2,1,1039.42715296255,116.786488415861,15409,433,69.949409050221
"tile_x=2_y=7_c=1.jpg.png",14,0.783774496213856,0,3,0,566.742553191489,159.241749408983,21150,540,84.2450480075493
"tile_x=2_y=7_c=1.jpg.png",15,0.544270416999496,2,2,0,1607.55191324941,119.823382774523,16046,475,71.7780140132129
"tile_x=2_y=7_c=1.jpg.png",16,0.389843906947518,0,1,1,718.242326805028,132.61078631979,6842,409,50.2356222955215
