"filename","nucleus ID","eccentricity","num of G probes","num of R probes","num of Y probes","X center of mass","Y center of mass","area of nucleus","perimeter of nucleus","radius of nucleus"
"tile_x=4_y=5_c=1.jpg.png",1,0.738245095823366,24,29,30,489.88541126983,235.666604988528,324264,2573,332.342332781949
"tile_x=4_y=5_c=1.jpg.png",2,0.750208033210932,16,14,10,1034.89782605228,202.64433704962,125394,1682,201.123339759316
"tile_x=4_y=5_c=1.jpg.png",3,0.962589073165821,0,0,0,1062.97619047619,3.04761904761905,42,30,4.07309459332272
"tile_x=4_y=5_c=1.jpg.png",4,0.906717877993934,6,3,3,2141.49320716816,60.6370196119892,37834,875,124.735548043961
"tile_x=4_y=5_c=1.jpg.png",5,0.657448448917007,7,8,5,2319.7845818565,192.050507711467,83512,1055,164.442686698602
"tile_x=4_y=5_c=1.jpg.png",6,0.693117609342801,0,0,0,162.384493670886,42.5625,1264,153,20.5567771108368
"tile_x=4_y=5_c=1.jpg.png",7,0,0,0,0,193,27,1,1,0
"tile_x=4_y=5_c=1.jpg.png",8,0.860139383780493,11,7,7,1257.7614855417,351.820303148946,89395,1179,174.998640486845
"tile_x=4_y=5_c=1.jpg.png",9,1,0,0,0,1444,269.5,2,2,0.5
"tile_x=4_y=5_c=1.jpg.png",10,0.712044268392293,1,3,3,1443.02782548097,503.222554070534,40179,1090,126.324404146352
"tile_x=4_y=5_c=1.jpg.png",11,0.86839974221272,9,12,5,2422.15944977387,505.725012128136,63901,1156,150.030710296468
"tile_x=4_y=5_c=1.jpg.png",12,0.830095202825896,0,0,0,1518.62514827995,292.708185053381,843,125,16.830049903392
"tile_x=4_y=5_c=1.jpg.png",13,0.746012155866356,5,5,6,2239.93184385148,451.747617534943,56664,1061,138.848092053566
"tile_x=4_y=5_c=1.jpg.png",14,0.456969086633228,0,0,0,1537.18359375,315.2109375,256,68,9.25330910900189
"tile_x=4_y=5_c=1.jpg.png",15,0.728667211422871,1,3,3,1643.35355412693,428.862009079553,32821,737,103.289066452513
"tile_x=4_y=5_c=1.jpg.png",16,0,0,0,0,1530,304,1,1,0
"tile_x=4_y=5_c=1.jpg.png",17,0.891392422422797,7,7,5,1836.63496264847,492.739466329876,74428,1198,164.919366652436
"tile_x=4_y=5_c=1.jpg.png",18,0,0,0,0,1161,315,1,1,0
"tile_x=4_y=5_c=1.jpg.png",19,0,0,0,0,1162,316,1,1,0
"tile_x=4_y=5_c=1.jpg.png",20,0.695354397927207,0,0,0,1521.58252427184,337.694174757282,206,63,7.915706615538
"tile_x=4_y=5_c=1.jpg.png",21,0.987671594206462,0,0,0,2536.63324612883,518.709891819275,14143,764,95.3654964880334
"tile_x=4_y=5_c=1.jpg.png",22,0.933264070153612,0,1,2,1535.63948729828,461.451393714771,12951,553,73.1721760590875
"tile_x=4_y=5_c=1.jpg.png",23,0.413644280981558,2,5,2,738.826078436861,496.625283430843,35723,835,109.56863988356
"tile_x=4_y=5_c=1.jpg.png",24,0.654426712773973,1,2,1,930.766133754978,521.292515811665,34152,1001,108.779583528004
"tile_x=4_y=5_c=1.jpg.png",25,0.715912162544628,3,4,4,156.655418143428,548.317660809894,53044,1170,135.118714725394
"tile_x=4_y=5_c=1.jpg.png",26,0,0,0,0,776,387,1,1,0
"tile_x=4_y=5_c=1.jpg.png",27,0.105700737930951,16,29,16,648.713738122827,773.27801622248,215750,2276,268.114852851209
"tile_x=4_y=5_c=1.jpg.png",28,0.506687205173205,7,2,8,1199.23327559661,605.552848344881,51960,1186,133.969157282729
"tile_x=4_y=5_c=1.jpg.png",29,0.757207075119188,5,6,1,1939.44752551512,620.185634507991,31158,761,101.211097403368
"tile_x=4_y=5_c=1.jpg.png",30,0.651969596655923,2,6,1,2103.34501218008,622.820727196175,33251,633,102.880564886821
"tile_x=4_y=5_c=1.jpg.png",31,0,0,0,0,1699,504,1,1,0
"tile_x=4_y=5_c=1.jpg.png",32,0.621440470434137,1,2,0,1650.83191434469,588.97278121775,7752,595,55.8405351722381
"tile_x=4_y=5_c=1.jpg.png",33,0.692782216667452,4,5,6,1455.34334402348,699.303473392401,36794,895,110.093208301842
"tile_x=4_y=5_c=1.jpg.png",34,0.753052248696882,1,3,4,174.123543123543,709.890780716868,29601,652,99.4978060748059
"tile_x=4_y=5_c=1.jpg.png",35,0.81614801036754,1,1,1,381.611624346724,756.47004170406,18943,817,86.2409834622866
"tile_x=4_y=5_c=1.jpg.png",36,0,0,0,0,1806,647,1,1,0
"tile_x=4_y=5_c=1.jpg.png",37,0,0,0,0,2503,666,1,1,0
"tile_x=4_y=5_c=1.jpg.png",38,0,0,0,0,302,679,1,1,0
"tile_x=4_y=5_c=1.jpg.png",39,0.842148185933535,1,1,1,57.4383305330686,829.22430120666,26188,626,95.3219816706812
"tile_x=4_y=5_c=1.jpg.png",40,0,0,0,0,301,680,1,1,0
"tile_x=4_y=5_c=1.jpg.png",41,0,0,0,0,300,681,1,1,0
"tile_x=4_y=5_c=1.jpg.png",42,0,0,0,0,299,682,1,1,0
"tile_x=4_y=5_c=1.jpg.png",43,0,0,0,0,298,683,1,1,0
"tile_x=4_y=5_c=1.jpg.png",44,0.786905614066434,4,4,2,291.040294131122,871.238626471801,43654,857,122.689026039956
"tile_x=4_y=5_c=1.jpg.png",45,0.871827558374346,8,6,3,1259.75360929643,922.561840999248,67811,1096,155.232735131172
"tile_x=4_y=5_c=1.jpg.png",46,0.639610098062126,3,7,0,1554.9118963123,851.230519981484,32405,642,104.015670214413
"tile_x=4_y=5_c=1.jpg.png",47,0.734798435862197,2,7,2,1440.72216342991,951.326631009925,34963,671,108.11087295153
"tile_x=4_y=5_c=1.jpg.png",48,0.887151865209253,0,0,0,903.368635437882,853.977596741344,491,101,13.4479656235402
"tile_x=4_y=5_c=1.jpg.png",49,0.813991811492544,4,2,1,847.095030485806,1015.78381302039,30506,954,103.939113616794
"tile_x=4_y=5_c=1.jpg.png",50,0,0,0,0,414,865,1,1,0
"tile_x=4_y=5_c=1.jpg.png",51,0.612898994399032,0,0,0,434.428327645051,913.723976109215,2344,293,29.1320882411645
"tile_x=4_y=5_c=1.jpg.png",52,0.832811577861723,2,3,1,978.424246322741,1018.28071529654,23319,583,87.5986350416966
"tile_x=4_y=5_c=1.jpg.png",53,1,0,0,0,422.5,946,2,2,0.5
"tile_x=4_y=5_c=1.jpg.png",54,0,0,0,0,423,983,1,1,0
"tile_x=4_y=5_c=1.jpg.png",55,0.723385541073696,0,1,0,1672.23959445037,1067.42733902526,11244,533,64.0937453954945
"tile_x=4_y=5_c=1.jpg.png",56,0.681323330481253,4,2,3,1823.26070483522,1070.55611017561,16628,455,72.709013862851
"tile_x=4_y=5_c=1.jpg.png",57,0.661426362413556,4,4,1,1637.12475101891,1206.46468298961,32633,713,101.993445454761
"tile_x=4_y=5_c=1.jpg.png",58,0.498418559943396,0,0,1,2382.11869384934,1298.85780926054,11576,360,60.3361894387295
"tile_x=4_y=5_c=1.jpg.png",59,0.735482280425379,1,0,1,1563.9455509959,1304.76759083175,9991,453,57.2596748812323
