"filename","nucleus ID","eccentricity","num of G probes","num of R probes","num of Y probes","X center of mass","Y center of mass","area of nucleus","perimeter of nucleus","radius of nucleus"
"tile_x=5_y=2_c=1.jpg.png",1,0.848102391884183,0,1,1,1046.62094050403,43.316359227505,11547,397,63.2973533897338
"tile_x=5_y=2_c=1.jpg.png",2,0.884557909234184,0,1,0,1420.16175359032,27.1157974300831,6615,375,50.6767730475693
"tile_x=5_y=2_c=1.jpg.png",3,0.843147177769896,0,1,1,1696.1605447792,30.4440775897648,7269,364,51.428734665216
"tile_x=5_y=2_c=1.jpg.png",4,0.653454392483999,0,0,0,1796.27005835157,69.1441466083151,10968,392,58.027795451873
"tile_x=5_y=2_c=1.jpg.png",5,0.607907393943795,0,2,1,1337.03638306534,91.3837777325463,19652,496,79.2854595396453
"tile_x=5_y=2_c=1.jpg.png",6,0.551691578077335,1,0,0,1081.73404513468,118.709051201165,4121,351,41.0643001701368
"tile_x=5_y=2_c=1.jpg.png",7,0.641002791572777,0,1,1,1507.17411032605,128.855188954431,15427,415,70.4805900909709
"tile_x=5_y=2_c=1.jpg.png",8,0.812491197715409,0,1,0,2490.23727519511,215.197573803868,11788,451,63.2693365934457
"tile_x=5_y=2_c=1.jpg.png",9,0.745706842808903,0,1,0,1131.6753796729,185.687938084112,6848,285,47.7974208702258
"tile_x=5_y=2_c=1.jpg.png",10,0.878298475396397,1,0,0,186.93289267309,252.236612144298,8926,328,55.8806783346675
"tile_x=5_y=2_c=1.jpg.png",11,0.915619608060974,1,3,1,1698.40931055605,276.54794800245,14693,510,77.4771833115456
"tile_x=5_y=2_c=1.jpg.png",12,0.717402474847695,1,1,1,1214.91118886945,292.047821377989,12003,418,62.4427423248065
"tile_x=5_y=2_c=1.jpg.png",13,0.930402900336308,0,0,0,2547.52111801242,259.545341614907,1610,202,24.6594967782249
"tile_x=5_y=2_c=1.jpg.png",14,0.805444004102323,2,4,3,2035.40047081456,325.885232622893,39506,762,113.545071577862
"tile_x=5_y=2_c=1.jpg.png",15,0.970932611304457,0,0,0,1596.21428571429,224.357142857143,14,12,2.06656460290975
"tile_x=5_y=2_c=1.jpg.png",16,0,0,0,0,1600,228,1,1,0
"tile_x=5_y=2_c=1.jpg.png",17,0.681383152815757,0,1,1,277.587322748758,334.217064598231,8251,295,51.1974678008922
"tile_x=5_y=2_c=1.jpg.png",18,0.945641501793217,0,0,0,16.525101340817,398.45088868101,3207,256,36.086283999762
"tile_x=5_y=2_c=1.jpg.png",19,0.754331880806868,0,2,2,1914.3240987231,446.715246130939,22163,535,84.5515810320404
"tile_x=5_y=2_c=1.jpg.png",20,0.634658391710957,1,6,1,2430.78714665378,437.845916888137,16556,423,72.2929624845515
"tile_x=5_y=2_c=1.jpg.png",21,0.72972323928656,1,1,0,1425.06302849428,452.38861649968,14073,504,68.1912924286022
"tile_x=5_y=2_c=1.jpg.png",22,0.655730124925091,0,1,0,71.093814968815,435.533783783784,7696,389,50.9334965496888
"tile_x=5_y=2_c=1.jpg.png",23,0.63577916942117,1,0,0,299.810193548387,475.414129032258,15500,571,73.6196317094639
"tile_x=5_y=2_c=1.jpg.png",24,0.564214245800807,1,2,0,430.575856314075,477.210522133037,12583,394,63.1333946121582
"tile_x=5_y=2_c=1.jpg.png",25,0,0,0,0,374,416,1,1,0
"tile_x=5_y=2_c=1.jpg.png",26,0.64458963079004,3,3,2,1542.7421875,560.485376602564,24960,588,90.8526577220105
"tile_x=5_y=2_c=1.jpg.png",27,0.584501783828726,3,2,1,2346.51095219044,543.643628725745,19996,468,79.5425694302357
"tile_x=5_y=2_c=1.jpg.png",28,0.755351274177364,4,6,3,120.075142965221,594.39778821121,44941,939,125.35844588099
"tile_x=5_y=2_c=1.jpg.png",29,0,0,0,0,2400,492,1,1,0
"tile_x=5_y=2_c=1.jpg.png",30,0,0,0,0,2399,493,1,1,0
